"ID","gene","pathway"
"6495","LOC_Os02g36840","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"6496","LOC_Os02g36840","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"6497","LOC_Os02g36840","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"6498","LOC_Os02g36840","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"6499","LOC_Os02g36840","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"6500","LOC_Os02g36840","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"6501","LOC_Os02g36840","cytokinins-<i>O</i>-glucoside biosynthesis"
"6502","LOC_Os02g36840","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"6503","LOC_Os02g36840","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"6504","LOC_Os02g36840","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"6505","LOC_Os02g36840","cytokinins-<i>O</i>-glucoside biosynthesis"
"6506","LOC_Os02g36840","cytokinins-<i>O</i>-glucoside biosynthesis"
"6507","LOC_Os02g36840","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"6508","LOC_Os02g36840","cytokinins-<i>O</i>-glucoside biosynthesis"
"6509","LOC_Os02g36840","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"6510","LOC_Os07g41080","tRNA charging pathway"
"6511","LOC_Os04g10000","enterobactin biosynthesis"
"6512","LOC_Os04g10000","methionine degradation III"
"6513","LOC_Os04g10000","ethanol fermentation to acetate"
"6514","LOC_Os04g10000","mixed acid fermentation"
"6515","LOC_Os04g10000","oxidative ethanol degradation I"
"6516","LOC_Os04g10000","sucrose degradation to ethanol and lactate (anaerobic)"
"6517","LOC_Os04g10000","phenylalanine degradation III"
"6518","LOC_Os04g59260","betanidin degradation"
"6519","LOC_Os04g37460","glutamate degradation III"
"6520","LOC_OsM1g00230","aerobic respiration -- electron donor III"
"6521","LOC_OsM1g00230","aerobic respiration -- electron donor II"
"6522","LOC_Os03g51080","glutamate degradation III"
"6523","LOC_Os04g44950","enterobactin biosynthesis"
"6524","LOC_Os08g05570","branched-chain &alpha;-keto acid dehydrogenase complex"
"6525","LOC_Os05g22970","methylglyoxal degradation I"
"6526","LOC_Os01g55870","phenylalanine biosynthesis I"
"6527","LOC_Os07g47830","homogalacturonan degradation"
"6528","LOC_Os02g33580","glycolipid biosynthesis"
"6529","LOC_Os05g04410","betanidin degradation"
"6530","LOC_Os09g20700","secologanin and strictosidine biosynthesis"
"6531","LOC_Os09g30980","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"6532","LOC_Os09g30980","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"6533","LOC_Os09g30980","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"6534","LOC_Os09g30980","cytokinins-<i>O</i>-glucoside biosynthesis"
"6535","LOC_Os09g30980","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"6536","LOC_Os09g30980","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"6537","LOC_Os09g30980","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"6538","LOC_Os09g30980","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"6539","LOC_Os09g30980","cytokinins-<i>O</i>-glucoside biosynthesis"
"6540","LOC_Os09g30980","cytokinins-<i>O</i>-glucoside biosynthesis"
"6541","LOC_Os09g30980","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"6542","LOC_Os09g30980","cytokinins-<i>O</i>-glucoside biosynthesis"
"6543","LOC_Os09g30980","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"6544","LOC_Os09g30980","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"6545","LOC_Os09g30980","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"6546","LOC_Os09g30980","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"6547","LOC_Os09g30980","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"6548","LOC_Os03g60090","folate transformations"
"6549","LOC_Os03g60090","formylTHF biosynthesis II"
"6550","LOC_Os01g55310","photorespiration"
"6551","LOC_Os01g51360","triacylglycerol degradation"
"6552","LOC_Os09g12290","homoserine biosynthesis"
"6553","LOC_Os09g12290","lysine biosynthesis I"
"6554","LOC_Os09g12290","lysine biosynthesis VI"
"6555","LOC_Os09g12290","lysine biosynthesis II"
"6556","LOC_Os09g12290","homoserine biosynthesis"
"6557","LOC_Os05g41440","phenylpropanoid biosynthesis"
"6558","LOC_Os05g41440","phenylpropanoid biosynthesis"
"6559","LOC_Os01g01660","brassinosteroid biosynthesis II"
"6560","LOC_Os01g01660","maackiain biosynthesis"
"6561","LOC_Os01g01660","medicarpin biosynthesis"
"6562","LOC_Os06g40170","phospholipases"
"6563","LOC_Os06g40170","choline biosynthesis III"
"6564","LOC_Os12g44310","abscisic acid biosynthesis"
"6565","LOC_Os01g42650","aerobic respiration -- electron donor II"
"6566","LOC_Os04g14790","respiration (anaerobic)-- electron donors reaction list"
"6567","LOC_Os04g14790","aerobic respiration -- electron donors reaction list"
"6568","LOC_Os04g14790","glycerol degradation IV"
"6569","LOC_Os05g25490","methionine salvage pathway"
"6570","LOC_Os05g25490","ethylene biosynthesis from methionine"
"6571","LOC_Os05g12450","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"6572","LOC_Os05g12450","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"6573","LOC_Os05g12450","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"6574","LOC_Os05g12450","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"6575","LOC_Os05g12450","cytokinins-<i>O</i>-glucoside biosynthesis"
"6576","LOC_Os05g12450","cytokinins-<i>O</i>-glucoside biosynthesis"
"6577","LOC_Os05g12450","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"6578","LOC_Os05g12450","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"6579","LOC_Os05g12450","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"6580","LOC_Os05g12450","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"6581","LOC_Os05g12450","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"6582","LOC_Os05g12450","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"6583","LOC_Os05g12450","cytokinins-<i>O</i>-glucoside biosynthesis"
"6584","LOC_Os05g12450","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"6585","LOC_Os05g12450","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"6586","LOC_Os05g12450","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"6587","LOC_Os05g12450","cytokinins-<i>O</i>-glucoside biosynthesis"
"6588","LOC_Os01g06600","&beta;-alanine biosynthesis II"
"6589","LOC_Os01g06600","D-lactate fermentation to propionate and acetate"
"6590","LOC_Os01g06600","fatty acid &beta;-oxidation I"
"6591","LOC_Os06g02180","cellulose biosynthesis"
"6592","LOC_Os08g15230","fatty acid &beta;-oxidation I"
"6593","LOC_Os09g38420","tRNA charging pathway"
"6594","LOC_Os04g55410","glycerol degradation IV"
"6595","LOC_Os02g20940","aerobic respiration -- electron donor II"
"6596","LOC_Os04g55050","aldoxime degradation"
"6597","LOC_Os04g55050","acrylonitrile degradation"
"6598","LOC_Os04g55050","IAA biosynthesis VI (via indole-3-acetamide)"
"6599","LOC_Os04g55050","arginine degradation X (arginine monooxygenase pathway)"
"6600","LOC_Os04g38600","gluconeogenesis"
"6601","LOC_Os04g38600","glycolysis IV (plant cytosol)"
"6602","LOC_Os04g38600","sucrose degradation to ethanol and lactate (anaerobic)"
"6603","LOC_Os04g38600","glycolysis I"
"6604","LOC_Os05g10810","triacylglycerol biosynthesis"
"6605","LOC_Os07g02440","betanidin degradation"
"6606","LOC_Os05g02820","salvage pathways of purine nucleosides"
"6607","LOC_Os05g02820","purine nucleotides <i>de novo</i> biosynthesis II"
"6608","LOC_Os05g02820","purine nucleotides <i>de novo</i> biosynthesis I"
"6609","LOC_Os11g32880","betanidin degradation"
"6610","LOC_Os02g39570","isoleucine biosynthesis from threonine"
"6611","LOC_Os02g39570","valine biosynthesis"
"6612","LOC_Os05g05580","&gamma;-glutamyl cycle"
"6613","LOC_Os02g07160","vitamin E biosynthesis"
"6614","LOC_Os02g07160","plastoquinone biosynthesis"
"6615","LOC_Os02g07160","tyrosine degradation I"
"6616","LOC_Os07g13634","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"6617","LOC_Os07g13634","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"6618","LOC_Os07g13634","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"6619","LOC_Os07g13634","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"6620","LOC_Os07g13634","cytokinins-<i>O</i>-glucoside biosynthesis"
"6621","LOC_Os07g13634","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"6622","LOC_Os07g13634","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"6623","LOC_Os07g13634","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"6624","LOC_Os07g13634","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"6625","LOC_Os07g13634","cytokinins-<i>O</i>-glucoside biosynthesis"
"6626","LOC_Os07g13634","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"6627","LOC_Os07g13634","cytokinins-<i>O</i>-glucoside biosynthesis"
"6628","LOC_Os07g13634","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"6629","LOC_Os07g13634","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"6630","LOC_Os07g13634","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"6631","LOC_Os07g13634","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"6632","LOC_Os07g13634","cytokinins-<i>O</i>-glucoside biosynthesis"
"6633","LOC_Os05g24880","aminopropanol biosynthesis"
"6634","LOC_Os05g24880","threonine degradation II"
"6635","LOC_Os05g24880","threonine degradation III (to methylglyoxal)"
"6636","LOC_Os12g26060","tetrahydrofolate biosynthesis II"
"6637","LOC_Os12g26060","tetrahydrofolate biosynthesis I"
"6638","LOC_Os12g26060","formylTHF biosynthesis II"
"6639","LOC_Os12g26060","salvage pathways of purine and pyrimidine nucleotides"
"6640","LOC_Os12g26060","de novo biosynthesis of pyrimidine deoxyribonucleotides"
"6641","LOC_Os12g26060","formylTHF biosynthesis II"
"6642","LOC_Os07g10600","cyclopropane and cyclopropene fatty acid biosynthesis"
"6643","LOC_Os07g10600","sterol biosynthesis"
"6644","LOC_Os07g10600","cyclopropane fatty acid (CFA) biosynthesis"
"6645","LOC_Os12g16350","valine degradation I"
"6646","LOC_Os09g12560","heme biosynthesis II"
"6647","LOC_Os01g16520","tetrapyrrole biosynthesis I"
"6648","LOC_Os01g16520","tRNA charging pathway"
"6649","LOC_Os05g46530","homogalacturonan degradation"
"6650","LOC_Os02g48670","tetrapyrrole biosynthesis I"
"6651","LOC_Os11g43750","homogalacturonan degradation"
"6652","LOC_Os05g02310","UDP-glucose conversion"
"6653","LOC_Os09g10600","fatty acid elongation -- saturated"
"6654","LOC_Os12g36194","de novo biosynthesis of pyrimidine deoxyribonucleotides"
"6655","LOC_Os12g36194","purine nucleotides <i>de novo</i> biosynthesis I"
"6656","LOC_Os12g36194","de novo biosynthesis of pyrimidine deoxyribonucleotides"
"6657","LOC_Os12g36194","de novo biosynthesis of pyrimidine ribonucleotides"
"6658","LOC_Os12g36194","de novo biosynthesis of pyrimidine deoxyribonucleotides"
"6659","LOC_Os12g36194","purine nucleotides <i>de novo</i> biosynthesis I"
"6660","LOC_Os11g02100","betanidin degradation"
"6661","LOC_Os03g14450","gluconeogenesis"
"6662","LOC_Os03g14450","glycolysis IV (plant cytosol)"
"6663","LOC_Os03g14450","sucrose degradation to ethanol and lactate (anaerobic)"
"6664","LOC_Os03g14450","glycolysis I"
"6665","LOC_Os01g55240","gibberellin inactivation"
"6666","LOC_Os04g48750","brassinosteroid biosynthesis II"
"6667","LOC_Os04g48750","brassinosteroid biosynthesis II"
"6668","LOC_Os05g32710","starch degradation"
"6669","LOC_Os05g32710","starch degradation"
"6670","LOC_Os03g52630","cellulose biosynthesis"
"6671","LOC_Os02g52930","respiration (anaerobic)-- electron donors reaction list"
"6672","LOC_Os02g52930","aerobic respiration -- electron donors reaction list"
"6673","LOC_Os02g52930","NAD/NADH phosphorylation and dephosphorylation"
"6674","LOC_Os02g52930","aerobic respiration -- electron donor III"
"6675","LOC_Os02g52930","aerobic respiration -- electron donor II"
"6676","LOC_Os05g42350","sulfate reduction II (assimilatory)"
"6677","LOC_Os01g51754","starch degradation"
"6678","LOC_Os01g51754","starch degradation"
"6679","LOC_Os02g32120","aerobic respiration -- electron donor II"
"6680","LOC_Os08g34900","homogalacturonan degradation"
"6681","LOC_Os08g14580","photorespiration"
"6682","LOC_Os12g36950","de novo biosynthesis of pyrimidine ribonucleotides"
"6683","LOC_Os03g28330","sucrose biosynthesis"
"6684","LOC_Os03g28330","galactose degradation II"
"6685","LOC_Os03g28330","sucrose degradation III"
"6686","LOC_Os03g28330","sucrose degradation to ethanol and lactate (anaerobic)"
"6687","LOC_Os02g54820","trehalose biosynthesis I"
"6688","LOC_Os06g07905","galactosylcyclitol biosynthesis"
"6689","LOC_Os06g07905","galactosylcyclitol biosynthesis"
"6690","LOC_Os04g56180","betanidin degradation"
"6691","LOC_Os09g29490","betanidin degradation"
"6692","LOC_Os01g70570","phospholipid biosynthesis I"
"6693","LOC_Os05g43100","triacylglycerol degradation"
"6694","LOC_Os04g22380","enterobactin biosynthesis"
"6695","LOC_Os03g49380","jasmonic acid biosynthesis"
"6696","LOC_Os03g49380","13-LOX and 13-HPL pathway"
"6697","LOC_Os03g49380","13-LOX and 13-HPL pathway"
"6698","LOC_Os03g49380","divinyl ether biosynthesis II (13-LOX)"
"6699","LOC_Os11g07910","aerobic respiration -- electron donor III"
"6700","LOC_Os11g07910","aerobic respiration -- electron donor II"
"6701","LOC_Os11g07910","respiration (anaerobic)-- electron donors reaction list"
"6702","LOC_Os11g07910","aerobic respiration -- electron donors reaction list"
"6703","LOC_Os11g07910","NAD/NADH phosphorylation and dephosphorylation"
"6704","LOC_Os03g15120","histidine biosynthesis I"
"6705","LOC_Os03g11050","sucrose biosynthesis"
"6706","LOC_Os03g11050","UDP-galactose biosynthesis (salvage pathway from galactose using UDP-glucose)"
"6707","LOC_Os03g11050","galactose degradation II"
"6708","LOC_Os03g11050","sucrose degradation III"
"6709","LOC_Os03g11050","UDP-glucose conversion"
"6710","LOC_Os03g11050","sucrose degradation to ethanol and lactate (anaerobic)"
"6711","LOC_Os03g11050","UDP-<i>N</i>-acetylgalactosamine biosynthesis"
"6712","LOC_Os03g11050","dTDP-L-rhamnose biosynthesis I"
"6713","LOC_Os01g01650","medicarpin biosynthesis"
"6714","LOC_Os01g01650","maackiain biosynthesis"
"6715","LOC_Os01g01650","brassinosteroid biosynthesis II"
"6716","LOC_Os01g53390","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"6717","LOC_Os01g53390","cytokinins-<i>O</i>-glucoside biosynthesis"
"6718","LOC_Os01g53390","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"6719","LOC_Os01g53390","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"6720","LOC_Os01g53390","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"6721","LOC_Os01g53390","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"6722","LOC_Os01g53390","cytokinins-<i>O</i>-glucoside biosynthesis"
"6723","LOC_Os01g53390","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"6724","LOC_Os01g53390","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"6725","LOC_Os01g53390","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"6726","LOC_Os01g53390","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"6727","LOC_Os01g53390","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"6728","LOC_Os01g53390","cytokinins-<i>O</i>-glucoside biosynthesis"
"6729","LOC_Os01g53390","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"6730","LOC_Os01g53390","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"6731","LOC_Os01g53390","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"6732","LOC_Os01g53390","cytokinins-<i>O</i>-glucoside biosynthesis"
"6733","LOC_Os12g38900","phenylalanine biosynthesis I"
"6734","LOC_Os09g32964","betanidin degradation"
"6735","LOC_Os03g24240","<i>cis</i>-zeatin biosynthesis"
"6736","LOC_Os06g04620","dTDP-L-rhamnose biosynthesis I"
"6737","LOC_Os06g04620","dTDP-L-rhamnose biosynthesis I"
"6738","LOC_Os06g04620","UDP-<i>N</i>-acetylgalactosamine biosynthesis"
"6739","LOC_Os06g04620","UDP-galactose biosynthesis (salvage pathway from galactose using UDP-glucose)"
"6740","LOC_Os06g04620","galactose degradation II"
"6741","LOC_Os06g04620","UDP-glucose conversion"
"6742","LOC_Os06g04620","GDP-L-fucose biosynthesis I (from GDP-D-mannose)"
"6743","LOC_Os06g04620","GDP-D-rhamnose biosynthesis"
"6744","LOC_Os01g13480","TCA cycle"
"6745","LOC_Os01g13480","TCA cycle variation I"
"6746","LOC_Os03g55280","homoserine biosynthesis"
"6747","LOC_Os03g55280","lysine biosynthesis I"
"6748","LOC_Os03g55280","lysine biosynthesis VI"
"6749","LOC_Os03g55280","lysine biosynthesis II"
"6750","LOC_Os01g72690","NAD/NADH phosphorylation and dephosphorylation"
"6751","LOC_Os02g53180","ethylene biosynthesis from methionine"
"6752","LOC_Os02g46360","homogalacturonan degradation"
"6753","LOC_Os12g37419","aerobic respiration -- electron donor II"
"6754","LOC_Os06g41090","tryptophan biosynthesis"
"6755","LOC_Os01g62840","UDP-<i>N</i>-acetylgalactosamine biosynthesis"
"6756","LOC_Os01g62840","sucrose biosynthesis"
"6757","LOC_Os01g62840","UDP-galactose biosynthesis (salvage pathway from galactose using UDP-glucose)"
"6758","LOC_Os01g62840","galactose degradation II"
"6759","LOC_Os01g62840","sucrose degradation III"
"6760","LOC_Os01g62840","UDP-glucose conversion"
"6761","LOC_Os01g62840","sucrose degradation to ethanol and lactate (anaerobic)"
"6762","LOC_Os01g62840","ascorbate biosynthesis"
"6763","LOC_Os01g62840","dTDP-L-rhamnose biosynthesis I"
"6764","LOC_Os08g41440","UDP-<i>N</i>-acetylgalactosamine biosynthesis"
"6765","LOC_Os08g41440","GDP-L-fucose biosynthesis I (from GDP-D-mannose)"
"6766","LOC_Os08g41440","GDP-D-rhamnose biosynthesis"
"6767","LOC_Os08g41440","UDP-galactose biosynthesis (salvage pathway from galactose using UDP-glucose)"
"6768","LOC_Os08g41440","galactose degradation II"
"6769","LOC_Os08g41440","UDP-glucose conversion"
"6770","LOC_Os08g41440","dTDP-L-rhamnose biosynthesis I"
"6771","LOC_Os08g41440","brassinosteroid biosynthesis II"
"6772","LOC_Os02g47470","phaseic acid biosynthesis"
"6773","LOC_Os06g32990","betanidin degradation"
"6774","LOC_Os09g33710","DIMBOA-glucoside degradation"
"6775","LOC_Os12g34860","tRNA charging pathway"
"6776","LOC_Os03g02440","salvage pathways of purine nucleosides"
"6777","LOC_Os03g02440","purine nucleotides <i>de novo</i> biosynthesis II"
"6778","LOC_Os03g02440","purine nucleotides <i>de novo</i> biosynthesis I"
"6779","LOC_Os05g04440","betanidin degradation"
"6780","LOC_Os02g51910","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"6781","LOC_Os02g51910","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"6782","LOC_Os02g51910","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"6783","LOC_Os02g51910","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"6784","LOC_Os02g51910","cytokinins 9-<i>N</i>-glucoside biosynthesis"
"6785","LOC_Os02g51910","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"6786","LOC_Os02g51910","cytokinins-<i>O</i>-glucoside biosynthesis"
"6787","LOC_Os02g51910","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"6788","LOC_Os02g51910","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"6789","LOC_Os02g51910","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"6790","LOC_Os02g51910","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"6791","LOC_Os02g51910","cytokinins 7-<i>N</i>-glucoside biosynthesis"
"6792","LOC_Os02g51910","cytokinins-<i>O</i>-glucoside biosynthesis"
"6793","LOC_Os02g51910","cytokinins-<i>O</i>-glucoside biosynthesis"
"6794","LOC_Os02g51910","cytokinins 9-<i>N</i>-glucoside biosynthesis"
